"MFHD_ID","BIB_ID","TITLE","AUTHOR","BEGIN_PUB_DATE","END_PUB_DATE","PUBLISHER","PUB_PLACE","DISPLAY_CALL_NO"
15656745,15680956,Understanding Positive Emotion in Depression : The Role of Emotion Regulation / by William Michael Vanderlind. ,"Vanderlind, William Michael, ","2019",,"Yale University, ","[New Haven, Connecticut] : ",
8414284,7985409,Understanding UNEP : myths and realities in global environmental governance / by Maria Ivanova. ,"Ivanovaￌﾁ, Maￌﾁria. ","2007",,,,
13093214,13008382,"Understanding air pollution and human health burden associated in Kathmandu Valley, Nepal / by Anobha Gurung. ","Gurung, Anobha, ","2016",,"Yale University, ","[New Haven, Connecticut] : ",
8090731,7599412,Understanding cross-country patterns in trade liberalization / by Alexandra Gibbons Guisinger. ,"Guisinger, Alexandra Gibbons. ","2005",,,,
12620425,12477190,Understanding drugs that bind multiple targets : applications to antibody and hormone-based therapeutics and flourescent probes / by Eugene Farley Douglass Jr. ,"Douglass, Eugene Farley, Jr., ","2014",,"Yale University, ","New Haven, Connecticut : ",
14571579,14574804,Understanding fathers of daughters / by Terry Boyd Eicher. ,"Eicher, Terry Boyd, ","1991",,"Yale University, ","[New Haven, Connecticut] : ",
13093469,13008691,Understanding forest ecosystem change in Mongolia : the role of climate and fire in stand dynamics / by Thomas Mattson James. ,"James, Thomas Mattson, ","2016",,"Yale University, ","[New Haven, Connecticut] : ",
13122849,13039957,Understanding how social influence and social networks affect the implementation of an electronic medical record system / by Christina T. Yuan. ,"Yuan, Christina T., ","2016",,"Yale University, ","[New Haven, Connecticut] : ",
13111980,13028587,Understanding implicit and explicit wealth attitudes / by Suzanne Horwitz. ,"Horwitz, Suzanne, ","2016",,"Yale University, ","[New Haven, Connecticut] : ",
8245373,7784324,"Understanding local reactions to national parks : the nature and consequences of local interpretations of park policies, management, and outreach / by Marc Jonathan Stern. ","Stern, Marc Jonathan. ","2006",,,,
9951234,9367361,Understanding long-range allosteric communication across protein-protein interfaces : studies of imidazole glycerol phosphate synthase and ribonuclease Z / by James Michael Lipchock. ,"Lipchock, James Michael. ","2010",,,,
4943054,4554053,Understanding partisan change and stability in the late twentieth century / by Daniel Vincent Dowd. ,"Dowd, Daniel Vincent. ","1999",,,,
8091475,7133465,"Understanding racial health care disparities : the role of consumer empowerment, consumer expectations and negative health care experiences / by Lisa Cheￌﾁ Gary. ","Gary, Lisa Cheￌﾁ. ","2006",,"s.n.], ","[New Haven, Conn. : ",
14869115,14882321,"Understanding the Consequences of Oncogenic FGFR Mutations on Drug Resistance, Signaling, and Tumorigenic Potential / by Molly Rose Ryan. ","Ryan, Molly, ","2019",,"Yale University, ","[New Haven, Connecticut] : ",
16035936,16100410,Understanding the Increasing Influence of Non-Combustion Sources on Urban Air Quality / by Peeyush Khare. ,"Khare, Peeyush, ","2020",,"Yale University, ","[New Haven, Connecticut] : ",
13872900,13855955,Understanding the Influence of Nano-Hematite Characteristics for Selenium Adsorption and Toxicity through Mechanistic Analysis / by Amanda W. Lounsbury. ,"Lounsbury, Amanda W., ","2017",,"Yale University, ","[New Haven, Connecticut] : ",
14869081,14882287,Understanding the Role of Nickel(I) in Nickel-Catalyzed Cross-Coupling Reactions / by Megan D. Mohadjer Beromi. ,"Mohadjer Beromi, Megan, ","2019",,"Yale University, ","[New Haven, Connecticut] : ",
13543825,13504484,Understanding the Role of Prenatal Exposure to Ambient Air Pollutants in Preterm Birth and Ultrasound Measure Fetal Growth in China / by Nan Zhao. ,"Zhao, Nan, ","2016",,"Yale University, ","[New Haven, Connecticut] : ",
11384063,11225593,Understanding the deforestation in the Amazon using semiparametric methods with group effects / by Eduardo Augusto de Souza Rodrigues. ,"Souza Rodrigues, Eduardo Augusto de. ","2012",,,,
8539597,8130800,Understanding the effect of substance abuse treatment on wages : an evaluation of the State of Connecticut's substance abuse treatment programs / by Angela Bauer Snyder. ,"Snyder, Angela Bauer. ","2007",,,,
8367103,7782427,Understanding the mechanisms of carbon-carbon and carbon-nitrogen bond forming processes in catalytic reactions / by Shashank Shekhar. ,"Shekhar, Shashank. ","2006",,,,
9909632,9408109,Understanding the molecular mechanisms of metastatic tumors in Drosophila / by Ming Wu. ,"Wu, Ming. ","2009",,,,
9664903,9306719,Understanding the relationship between sequence and structure : biophysical studies of beta-bundles and bipartite tetracysteine display in beta sheets / by Jessica Leigh Goodman. ,"Goodman, Jessica Leigh. ","2009",,,,
12748170,12634297,Understanding the role of conformational flexibility in allosteric regulation : allosteric ligands after conformational motions on the millisecond timescale in imidazole glycerol phosphate synthase / by Gregory Alan Manley. ,"Manley, Gregory Alan, ","2014",,"Yale University, ","[New Haven, Connecticut] : ",
13043579,12955312,"Understanding the role of pesticide use in carcinogenesis : an examination of occupational and non-occupational exposures / by Catherine Chase Lerro, MPH. ","Lerro, Catherine Chase, ","2015",,"Yale University, ","[New Haven, Connecticut] : ",
9228462,8816010,Understanding voting in elections and legislator behavior : exploiting luck and restrictions on candidacy in South Asia / by Madiha Afzal. ,"Afzal, Madiha. ","2009",,,,
8315385,7863522,"Undiscovered Dewey : identity, democracy and the meaningfulness of experience / by Melvin Lee Rogers. ","Rogers, Melvin Lee. ","2007",,,,
12126861,11930044,Undocumented families in transition : searching for work and new families / by Esther Chihye Kim. ,"Kim, Esther Chihye, ","2013",,,,
11413987,11256135,Undocumented lives : a history of Mexico-U.S. migration from 1965 to 1986 / by Ana Raquel Minian Andjel. ,"Minian Andjel, Ana Raquel. ","2012",,,,
12882135,12779782,"Unemployment and psychiatric disorder in a community sample : variations by gender, age, social integration, and social class / by Russell Kenneth Adair. ","Adair, Russell Kenneth, ","1988",,"Yale University, ","[New Haven, Connecticut] : ",
13092876,13008022,Unending conquest of the S.S. Beaver : steam power and the myth of the white Anglo-Saxon nation in the nineteenth-century Pacific Northwest / by Mary Catherine Greenfield. ,"Greenfield, Mary Catherine, ","2016",,"Yale University, ","[New Haven, Connecticut] : ",
14502320,14502423,Unendliche Sehnsucht : the concept of longing in German Romantic narrative and song / by Sybille Anneliese Margot Reichert. ,"Reichert, Sybille Anneliese Margot, ","1994",,"Yale University, ","[New Haven, Connecticut] : ",
5263322,4865378,Unenforced sodomy laws and South Africa : social effects of criminalizing homosexuality / by Ryan Goodman. ,"Goodman, Ryan. ","2001",,,,
9750362,9396755,"Unequal justice under law : the Supreme Court and America's first civil rights movement, 1857-1883 / by R. Owen Williams. ","Williams, R. Owen. ","2010",,,,
5077732,4684436,"Unequal uplift : the sexual politics of gender, work, and community in the Chilean Agrarian Reform, 1950-1973 / by Heidi Elizabeth Tinsman. ","Tinsman, Heidi Elizabeth. ","1996",,,,
14502794,14502897,Uneven road to capitalism : Patterns of industrial assistance in the new German Lander / by Phyllis Arlene Dininio. ,"Dininio, Phyllis Arlene, ","1996",,"Yale University, ","[New Haven, Connecticut] : ",
14306252,14301895,Unexpected consequences : the Concours de peinture of 1727 and history painting in early eighteenth-century Paris / by Candace Clements. ,"Clements, Candace, ","1992",,"Yale University, ","[New Haven, Connecticut] : ",
8577561,8073445,Unexpected spin echoes in dipolar solids : intrinsic effects of finite pi pulses on quantum coherence / by Dale Li. ,"Li, Dale. ","2007",,,,
12136293,11942092,Unfairness in children and monkeys / by Mark Sheskin. ,"Sheskin, Mark, ","2013",,,,
13437049,13393592,Unfinished : approaching mark as unfinished note collection / by Matthew David Larsen. ,"Larsen, Matthew David, ","2017",,"Yale University, ","[New Haven, Connecticut] : ",
12631319,12491117,"Unfinished awakenings : afterlives of the Nahￌﾣda and postcolonialism in Arabic literature, 1894-2008 / by Anne-Marie E. McManus. ","McManus, Anne-Marie E., ","2013","2014","Yale University, ","New Haven, Connecticut : ",
14570488,14573713,"Unfinished universe : William James, pragmatism, and the American intellectual / by Marcus Coleman Bruce. ","Bruce, Marcus Coleman, ","1990",,"Yale University, ","[New Haven, Connecticut] : ",
5035051,4643105,Unidentifiable asymptotic problems / by Yuewu Xu. ,"Xu, Yuewu. ","1997",,,,
8396736,7678620,Unified approach to Baryon electromagnetic form factors / by Qian Wan. ,"Wan, Qian. ","2007",,,,
14869095,14882301,Uniform Tits Alternative for the Group of Affine Transformations of the Plane and Uniform Kazhdan Constants / by Quang Lam Laurent Pham. ,"Pham, Quang Lam, ","2019",,"Yale University, ","[New Haven, Connecticut] : ",
14704356,14713567,"Uniformly perfect sets, Green's function and fundamental domains / by Maria Jose Gonzalez. ","Gonzalez, Maria Jose, ","1991",,"Yale University, ","[New Haven, Connecticut] : ",
13436752,13393256,Union of the two Henrys / by Michael Joseph Amico. ,"Amico, Michael Joseph, ","2017",,"Yale University, ","[New Haven, Connecticut] : ",
12754586,12641614,Union of thought and being in Spinoza / by Alex Silverman. ,"Silverman, Alex, ","2014",,"Yale University, ","[New Haven, Connecticut] : ",
9708772,9348752,Unipotent flows in positive characteristic and applicatiions / by Amir Mohammadi. ,"Mohammadi, Amir. ","2009",,,,
8539617,8130829,Uniqueness of Gibbs measures with applications to Gibbs sampling and the sum-product algorithm / by Stephan Norbert Winkler. ,"Winkler, Stephan Norbert. ","2007",,,,
14497390,14497161,"United States and military government in Thailand, 1947-1958 / by Daniel Mark Fineman. ","Fineman, Daniel Mark, ","1993",,"Yale University, ","[New Haven, Connecticut] : ",
14497632,14497403,United States policy toward Cambodia in the 101st Congress : a case study of congressional initiation and influence in foreign policy / by Jay B. Winik. ,"Winik, Jay B., ","1993",,"Yale University, ","[New Haven, Connecticut] : ",
10379815,10097398,"United for a better world : internationalism in the U.S. women's movement, 1939-1964 / by Grace Victoria Leslie. ","Leslie, Grace Victoria. ","2011",,,,
9658117,9298980,United in failure : foundations of post-Cold War Europe and the dissolution of Yugoslavia / by Josip Glaurdic. ,"Glaurdic, Josip. ","2009",,,,
13121031,13037939,"United in religion, divided by ethnicity? : why Islam fails as a supranational identity in Turkey / by Guￌﾈlay Tuￌﾈrkmen-Dervisￌﾧogￌﾆlu. ","Tuￌﾈrkmen-Dervisￌﾧogￌﾆlu, Guￌﾈlay, ","2016",,"Yale University, ","[New Haven, Connecticut] : ",
7201611,6578869,Units of phonological encoding : empirical evidence / by Marianne Pouplier. ,"Pouplier, Marianne. ","2004",,,,
14502416,14502519,Universal correlations in complex quantum systems and topics in nuclear many-body physics / by Hagai Attias. ,"Attias, Hagai, ","1995",,"Yale University, ","[New Haven, Connecticut] : ",
4943332,4554322,Universal portfolios for target classes having continuous form dependence on side information / by Jason Earle Cross. ,"Cross, Jason Earle. ","1999",,,,
13437029,13393570,Universality of random graphs and random matrices / by Kyle Luh. ,"Luh, Kyle, ","2017",,"Yale University, ","[New Haven, Connecticut] : ",
10396732,10116709,Unlike a mighty army : anxiety and authority in American evangelicalism / by Molly Catherine Worthen. ,"Worthen, Molly Catherine. ","2011",,,,
13047855,12959886,"Unmaking of metalwork in early modern Europe : events of liquidation, 1527-1636 / by Allison Stielau. ","Stielau, Allison, ","2015","2016","Yale University, ","[New Haven, Connecticut] : ",
5205495,4809241,"Unnatural crimes : infanticide, history and nation in nineteenth-century British literaure / by Ann Wierda Rowland. ","Wierda Rowland, Ann, 1966- ","2000",,,,
11519389,11370599,Unnatural womb : anxieties of sex and authority in The Canterbury Tales / by Samantha Lily Katz Seal. ,"Seal, Samantha Lily Katz, ","2013",,"[publisher not identified], ",[Place of publication not identified] : ,
14704203,14713414,Uno Koji (1891-1961) / by Elaine Gerbert. ,"Gerbert, Elaine, 1944- ","1990",,"Yale University, ","[New Haven, Connecticut] : ",
6902506,6232995,Unobserved characteristics within a discrete choice model : an application to Wisconsin recreational fishing / by Jennifer Murdock. ,"Murdock, Jennifer. ","2003","2002",,,
8592497,8191433,"Unraveling signaling pathways activated by VH1, an Arabidopsis provascular/procambial specific receptor-like kinase / by Teresa Ceserani. ","Ceserani, Teresa. ","2008",,,,
13543697,13504345,Unraveling the Ecosystem Dynamics of Small Ponds / by Meredith Atwood Holgerson. ,"Holgerson, Meredith Atwood, ","2016",,"Yale University, ","[New Haven, Connecticut] : ",
8536205,8126747,Unraveling the pathways of cardiovascular morphogenesis and congenital heart defects through classical and proteomic studies / by Anjali Katyal Nath. ,"Nath, Anjali Katyal. ","2007",,,,
14868808,14882014,Unreasonable Effectiveness of Conditioning in Statistical Network Analysis / by Derek Feng. ,"Feng, Derek, ","2018",,"Yale University, ","[New Haven, Connecticut] : ",
13129560,13047227,Unrecognizable glory : Christian humility in the age of authenticity / by Ryan Joseph McAnnally-Linz. ,"McAnnally-Linz, Ryan Joseph, ","2016",,"Yale University, ","[New Haven, Connecticut] : ",
10368836,10085194,Unrepeatable : fiction after atrocity / by Daniel Banach Feldman. ,"Feldman, Daniel Banach. ","2011",,,,
8090667,7599291,Unreported speeches and selection in Thucydides / by Gregory Francis Viggiano. ,"Viggiano, Gregory Francis. ","2005",,,,
13868533,13851271,Unsettled Islam : Virtuous Contention in European Mosques / by Elisabeth Jane Becker. ,"Becker, Elisabeth Jane, ","2018",,"Yale University, ","[New Haven, Connecticut] : ",
12745587,12630736,"Unsettled city : migration, race, and the making of Seattle's urban landscape / by Megan J. Asaka. ","Asaka, Megan J., ","2014","2015","Yale University, ","[New Haven, Connecticut] : ",
10080068,9769809,Unsettling : displacement during civil wars / by Abbey Steele. ,"Steele, Abbey. ","2010",,,,
13868639,13851385,"Unsettling Biomedicine : Research, Care, and Indigenous Rights in Cold War Alaska / by Tess Lanzarotta. ","Lanzarotta, Tess, ","2018",,"Yale University, ","[New Haven, Connecticut] : ",
12620085,12476848,Unsettling modernity : resistance and forced resettlement due to dam in western India / by Vikrnanaditya Thakur. ,"Thakur, Vikramaditya, ","2014",,"Yale University, ","New Haven, Connecticut : ",
14940043,14955492,Unsettling the Colony : Narrative and Visual Ambivalence in British Indi / by Jaya Mehta. ,"Mehta, Jaya, ","1994",,"Yale University, ","[New Haven, Connecticut] : ",
6792656,6103200,Untangling the Web of fear associations : an investigation of automatic processing in spider phobia / by Bethany A. Teachman. ,"Teachman, Bethany A. ","2002",,,,
15656660,15680871,"Unusual Temperature-dependent Dynamics in the Thermophilic Protein Tyrosine Phosphatase, SsoPTP / by Jihye Jo. ","Jo, Jihye, ","2019",,"Yale University, ","[New Haven, Connecticut] : ",
