"id","title","repository","identifier","access_note","restrictions","uri"
2097409,"Videocassettes, 1980-2005",Manuscripts and Archives,"[""MS 2039"",null,null,null]","Original audiovisual materials, as well as preservation and duplicating masters, may not be played. Researchers must consult use copies, or if none exist must pay for a use copy, which is retained by the repository. Researchers wishing to obtain an additional copy of non-commercially produced items for their personal use should consult the ordering reproductions information on the Manuscripts and Archives web site. 
","[""RestrictedCurApprSpecColl""]",/repositories/12/archival_objects/2097409
1538505,"Jesse Jackson Diaries, 1986 August",Manuscripts and Archives,"[""MS 1818"",null,null,null]",Materials in this series are digitized. Researchers must use the digital copies instead of the originals.,"[""RestrictedCurApprSpecColl""]",/repositories/12/archival_objects/1538505
1538762,"Mandela in America, 1990",Manuscripts and Archives,"[""MS 1818"",null,null,null]",Materials in this series are digitized. Researchers must use the digital copies instead of the originals.,"[""RestrictedCurApprSpecColl""]",/repositories/12/archival_objects/1538762
1538831,"Reports about South Africa Now, 1980s-1990s",Manuscripts and Archives,"[""MS 1818"",null,null,null]",Materials in this series are digitized. Researchers must use the digital copies instead of the originals.,"[""RestrictedCurApprSpecColl""]",/repositories/12/archival_objects/1538831
1538825,"South African Footage, 1989-1990",Manuscripts and Archives,"[""MS 1818"",null,null,null]",Materials in this series are digitized. Researchers must use the digital copies instead of the originals.,"[""RestrictedCurApprSpecColl""]",/repositories/12/archival_objects/1538825
1476727,"General Correspondence, 1910-1971",Manuscripts and Archives,"[""MS 1087"",null,null,null]",This series is available on microfilm. Patrons must use FILM HM 258 instead of the originals. ,"[""RestrictedCurApprSpecColl""]",/repositories/12/archival_objects/1476727
1121770,Student records for the Classes of 1927-1982,Manuscripts and Archives,"[""RU 230"",null,null,null]","Restricted until Jan 1, 2058

","[""RestrictedCurApprSpecColl""]",/repositories/12/archival_objects/1121770
1341772,"General, 1984-1985",Manuscripts and Archives,"[""RU 1073"",null,null,null]","Restricted until January 1, 2040.

","[""RestrictedCurApprSpecColl""]",/repositories/12/archival_objects/1341772
1557854,"Faculty, 1928-1968",Manuscripts and Archives,"[""RU 728"",null,null,null]","Restricted until Jan 1, 2044

","[""RestrictedCurApprSpecColl""]",/repositories/12/archival_objects/1557854
1596381,"Administrative records, including directors and board of governors files, circa 1938-2004",Manuscripts and Archives,"[""RU 554"",null,null,null]","Restricted until Jan 1, 2039

","[""RestrictedCurApprSpecColl""]",/repositories/12/archival_objects/1596381
1874449,"Records of Horace Taft as dean, 1972-1975",Manuscripts and Archives,"[""RU 126"",null,null,null]","Restricted until Jan 1, 2011

","[""RestrictedCurApprSpecColl""]",/repositories/12/archival_objects/1874449
1877028,"Records concerning minority affairs, 1969-1987",Manuscripts and Archives,"[""RU 126"",null,null,null]","Restricted until Jan 1, 2022

","[""RestrictedCurApprSpecColl""]",/repositories/12/archival_objects/1877028
1880814,"Records, 1983-1986",Manuscripts and Archives,"[""RU 126"",null,null,null]","Restricted until Jan 1, 2022

","[""RestrictedCurApprSpecColl""]",/repositories/12/archival_objects/1880814
1883887,"Records of Sidney Altman as dean, circa 1986-1989",Manuscripts and Archives,"[""RU 126"",null,null,null]","Restricted until Jan 1, 2065

","[""RestrictedCurApprSpecColl""]",/repositories/12/archival_objects/1883887
1951485,"Email correspondence of Scott Bennett [computer files], 1998-2001",Manuscripts and Archives,"[""RU 120"",null,null,null]","Restricted until Jan 1, 2037

","[""RestrictedCurApprSpecColl""]",/repositories/12/archival_objects/1951485
787501,"Website files documenting Public Interfaces Committee [computer files], 2001-2004",Manuscripts and Archives,"[""RU 976"",null,null,null]","Restricted until Jan 1, 2039

","[""RestrictedCurApprSpecColl""]",/repositories/12/archival_objects/787501
793013,"Records of the lecture coordinator on the Gordon Grand lectures, 1976-1994",Manuscripts and Archives,"[""RU 311"",null,null,null]","Restricted until Jan 1, 2028

","[""RestrictedCurApprSpecColl""]",/repositories/12/archival_objects/793013
850538,"East Asia Library records, 1946-2000",Manuscripts and Archives,"[""RU 1072"",null,null,null]","Restricted until Jan 1, 2036

","[""RestrictedCurApprSpecColl""]",/repositories/12/archival_objects/850538
891335,"Student records for the Classes 1945-1990 of the Art Division, circa 1945-1990",Manuscripts and Archives,"[""RU 216"",null,null,null]","Restricted until Jan 1, 2066

","[""RestrictedCurApprSpecColl""]",/repositories/12/archival_objects/891335
968901,"Records, 1978-2009",Manuscripts and Archives,"[""RU 883"",null,null,null]","Restricted until January 1, 2044","[""RestrictedCurApprSpecColl""]",/repositories/12/archival_objects/968901
781789,"Records of Stephen E. Cohen as chairman of the Library Staff Association, 2003-2004",Manuscripts and Archives,"[""RU 186"",null,null,null]","Restricted until Jan 1, 2039

","[""RestrictedCurApprSpecColl""]",/repositories/12/archival_objects/781789
862149,"Dean's email, annual reports, memos, and faculty records [computer files], 2001-2006",Manuscripts and Archives,"[""RU 40"",null,null,null]","Restricted until Jan 1, 2042.

","[""RestrictedCurApprSpecColl""]",/repositories/12/archival_objects/862149
2319678,"Course materials, 1970 - 2015",Manuscripts and Archives,"[""MS 2052"",null,null,null]",Computer files are restricted to researcher access until they have been fully processed.,"[""RestrictedCurApprSpecColl""]",/repositories/12/archival_objects/2319678
1876222,"Records of Horace Taft as dean, 1965-1980",Manuscripts and Archives,"[""RU 126"",null,null,null]","Restricted until Jan 1, 2016

","[""RestrictedCurApprSpecColl""]",/repositories/12/archival_objects/1876222
1875192,"Records of Horace Taft as dean, 1963-1979",Manuscripts and Archives,"[""RU 126"",null,null,null]","Restricted until Jan 1, 2015

","[""RestrictedCurApprSpecColl""]",/repositories/12/archival_objects/1875192
812140,"Scholar and program records and scholars essays, circa 1974-1981",Manuscripts and Archives,"[""RU 143"",null,null,null]","Restricted until January 1, 2069



","[""RestrictedCurApprSpecColl""]",/repositories/12/archival_objects/812140
903756,"Records, 1939-1989",Manuscripts and Archives,"[""RU 272"",null,null,null]","Restricted until Jan 1, 2024

","[""RestrictedCurApprSpecColl""]",/repositories/12/archival_objects/903756
822402,"Records, 1940-1988",Manuscripts and Archives,"[""RU 422"",null,null,null]","Restricted until Jan 1, 2024.

","[""RestrictedCurApprSpecColl""]",/repositories/12/archival_objects/822402
820811,"Records, 1877-2010",Manuscripts and Archives,"[""RU 342"",null,null,null]","Boxes 15-17 are restricted until January 1, 2040 as established by <extref actuate=""onRequest"" show=""new"" href=""http://web.library.yale.edu/mssa/collections/research-use-of-yale-university-archives""> Yale Corporation regulations.</extref>","[""RestrictedCurApprSpecColl""]",/repositories/12/archival_objects/820811
1920005,"Records of Richard C. Levin, 1992-2012",Manuscripts and Archives,"[""RU 832"",null,null,null]","Restricted until January 1, 2047.

","[""RestrictedCurApprSpecColl""]",/repositories/12/archival_objects/1920005
1126782,"Ph.D. and non-Ph.D. student records, 1973",Manuscripts and Archives,"[""RU 262"",null,null,null]","Restricted until Jan 1, 2049

","[""RestrictedCurApprSpecColl""]",/repositories/12/archival_objects/1126782
2676520,"Audiovisual materials, 1986-2013",Manuscripts and Archives,"[""MS 2038"",null,null,null]","Original audiovisual materials, as well as preservation and duplicating masters, may not be played.  Researchers must consult use copies, or if none exist must pay for a use copy, which is retained by the repository. Researchers wishing to obtain an additional copy of non-commercially produced items for their personal use should consult the ordering reproductions information on the Manuscripts and Archives web site.

Original born digital files, as well as preservation masters, may not be accessed due to their fragility. Researchers must consult use copies, or if none exist request that they be made. Born digital files cannot be accessed remotely. System requirements include a Manuscripts and Archives computer and file viewing software.","[""RestrictedCurApprSpecColl""]",/repositories/12/archival_objects/2676520
2443343,"Regrant Files, 2001-2009",Manuscripts and Archives,"[""MS 2038"",null,null,null]",This series is restricted until 2035 and may only be accessed with permission from the donor per the collection's deed of gift.,"[""RestrictedSpecColl"", ""RestrictedCurApprSpecColl""]",/repositories/12/archival_objects/2443343
2120424,"Creativity and career choice, 1956 - 1966",Manuscripts and Archives,"[""MS 1917"",null,null,null]","These materials are restricted until January 1, 2042 due to the presence of human subject research data. Researchers who wish to access these materials before this date must obtain approval from Yale's Institutional Review Board (IRB). Information on the IRB approval process can be found <extref actuate=""onRequest"" href=""http://www.yale.edu/hrpp/"">here</extref>. 

Original audiovisual materials, as well as preservation and duplicating masters, may not be played. Researchers must consult use copies, or if none exist must pay for a use copy, which is retained by the repository. Researchers wishing to obtain an additional copy for their personal use should consult Copying Services information on the Manuscripts and Archives web site.
","[""RestrictedCurApprSpecColl""]",/repositories/12/archival_objects/2120424
